,source,edge,target,source_name,edge_name,target_name
319,0,75,2505,user_12895,INTERESTED_IN,topic_2505
320,0,75,4617,user_105,INTERESTED_IN,topic_4617
321,0,75,12402,user_13210,INTERESTED_IN,topic_12402
322,0,75,1111,user_6479,INTERESTED_IN,topic_1111
323,0,75,2414,user_1491,INTERESTED_IN,topic_2414
324,0,75,823,user_1675,INTERESTED_IN,topic_823
325,0,75,1943,user_2356,INTERESTED_IN,topic_1943
326,0,75,10154,user_12288,INTERESTED_IN,topic_10154
327,0,75,8834,user_5382,INTERESTED_IN,topic_8834
328,0,75,1943,user_10367,INTERESTED_IN,topic_1943
329,0,75,14173,user_78,INTERESTED_IN,topic_14173
330,0,75,4029,user_1016,INTERESTED_IN,topic_4029
331,0,75,1332,user_12964,INTERESTED_IN,topic_1332
332,0,75,6759,user_12964,INTERESTED_IN,topic_6759
333,0,75,5904,user_5732,INTERESTED_IN,topic_5904
334,0,75,268,user_7376,INTERESTED_IN,topic_268
335,0,75,4994,user_12762,INTERESTED_IN,topic_4994
336,0,75,9034,user_8042,INTERESTED_IN,topic_9034
337,0,75,1943,user_8400,INTERESTED_IN,topic_1943
338,0,75,12897,user_7860,INTERESTED_IN,topic_12897
339,0,75,4994,user_13866,INTERESTED_IN,topic_4994
340,0,75,4994,user_1203,INTERESTED_IN,topic_4994
341,0,75,10060,user_12693,INTERESTED_IN,topic_10060
342,0,75,1332,user_4642,INTERESTED_IN,topic_1332
343,0,75,9223,user_14537,INTERESTED_IN,topic_9223
344,0,75,10222,user_13893,INTERESTED_IN,topic_10222
345,0,75,2029,user_199,INTERESTED_IN,topic_2029
346,0,75,11898,user_14494,INTERESTED_IN,topic_11898
347,0,75,10060,user_6137,INTERESTED_IN,topic_10060
348,0,75,6902,user_11386,INTERESTED_IN,topic_6902
349,0,75,9818,user_10554,INTERESTED_IN,topic_9818
350,0,75,819,user_668,INTERESTED_IN,topic_819
351,0,75,2414,user_668,INTERESTED_IN,topic_2414
352,0,75,7377,user_14084,INTERESTED_IN,topic_7377
353,0,75,10060,user_13499,INTERESTED_IN,topic_10060
354,0,75,8662,user_14307,INTERESTED_IN,topic_8662
355,0,75,1943,user_5900,INTERESTED_IN,topic_1943
356,0,75,2381,user_10485,INTERESTED_IN,topic_2381
357,0,75,819,user_7758,INTERESTED_IN,topic_819
358,0,75,9065,user_7758,INTERESTED_IN,topic_9065
359,0,75,11173,user_1896,INTERESTED_IN,topic_11173
360,0,75,11173,user_11703,INTERESTED_IN,topic_11173
361,0,75,5753,user_12482,INTERESTED_IN,topic_5753
362,0,75,14476,user_8884,INTERESTED_IN,topic_14476
363,0,75,5691,user_8509,INTERESTED_IN,topic_5691
364,0,75,9034,user_11263,INTERESTED_IN,topic_9034
365,0,75,3056,user_14102,INTERESTED_IN,topic_3056
366,0,75,11898,user_5606,INTERESTED_IN,topic_11898
367,0,75,2505,user_8920,INTERESTED_IN,topic_2505
368,0,75,2414,user_9817,INTERESTED_IN,topic_2414
369,0,75,13506,user_8942,INTERESTED_IN,topic_13506
370,0,75,5913,user_10886,INTERESTED_IN,topic_5913
371,0,75,242,user_1250,INTERESTED_IN,topic_242
372,0,75,1332,user_12895,INTERESTED_IN,topic_1332
373,0,75,8662,user_3905,INTERESTED_IN,topic_8662
374,0,75,242,user_56,INTERESTED_IN,topic_242
375,0,75,606,user_6103,INTERESTED_IN,topic_606
376,0,75,8662,user_6860,INTERESTED_IN,topic_8662
377,0,75,4994,user_13473,INTERESTED_IN,topic_4994
378,0,75,6759,user_10399,INTERESTED_IN,topic_6759
379,0,75,10154,user_5906,INTERESTED_IN,topic_10154
380,0,75,4029,user_2356,INTERESTED_IN,topic_4029
381,0,75,819,user_1584,INTERESTED_IN,topic_819
382,0,75,819,user_5991,INTERESTED_IN,topic_819
383,0,75,3056,user_12362,INTERESTED_IN,topic_3056
384,0,75,823,user_14081,INTERESTED_IN,topic_823
385,0,75,4031,user_6819,INTERESTED_IN,topic_4031
386,0,75,9065,user_6299,INTERESTED_IN,topic_9065
387,0,75,8429,user_5263,INTERESTED_IN,topic_8429
388,0,75,9034,user_7376,INTERESTED_IN,topic_9034
389,0,75,2381,user_6454,INTERESTED_IN,topic_2381
390,0,75,5691,user_132,INTERESTED_IN,topic_5691
391,0,75,268,user_11854,INTERESTED_IN,topic_268
392,0,75,3031,user_7976,INTERESTED_IN,topic_3031
393,0,75,9065,user_4300,INTERESTED_IN,topic_9065
394,0,75,8662,user_5327,INTERESTED_IN,topic_8662
395,0,75,4617,user_9469,INTERESTED_IN,topic_4617
396,0,75,7124,user_11954,INTERESTED_IN,topic_7124
397,0,75,11173,user_199,INTERESTED_IN,topic_11173
398,0,75,7704,user_3510,INTERESTED_IN,topic_7704
399,0,75,5753,user_8499,INTERESTED_IN,topic_5753
400,0,75,11898,user_3747,INTERESTED_IN,topic_11898
401,0,75,348,user_8016,INTERESTED_IN,topic_348
402,0,75,7704,user_5956,INTERESTED_IN,topic_7704
403,0,75,1499,user_14084,INTERESTED_IN,topic_1499
404,0,75,10721,user_3565,INTERESTED_IN,topic_10721
405,0,75,10721,user_6055,INTERESTED_IN,topic_10721
406,0,75,1332,user_11792,INTERESTED_IN,topic_1332
407,0,75,3502,user_5003,INTERESTED_IN,topic_3502
408,0,75,9851,user_1056,INTERESTED_IN,topic_9851
409,0,75,10580,user_1056,INTERESTED_IN,topic_10580
410,0,75,3031,user_1056,INTERESTED_IN,topic_3031
411,0,75,9034,user_335,INTERESTED_IN,topic_9034
412,0,75,823,user_1656,INTERESTED_IN,topic_823
413,0,75,3031,user_3287,INTERESTED_IN,topic_3031
414,0,75,2505,user_1319,INTERESTED_IN,topic_2505
415,0,75,3056,user_6042,INTERESTED_IN,topic_3056
416,0,75,5913,user_2311,INTERESTED_IN,topic_5913
417,0,75,5913,user_9647,INTERESTED_IN,topic_5913
418,0,75,8429,user_5480,INTERESTED_IN,topic_8429
419,0,75,11218,user_3848,INTERESTED_IN,topic_11218
420,0,75,2414,user_3848,INTERESTED_IN,topic_2414
421,0,75,10721,user_14018,INTERESTED_IN,topic_10721
422,0,75,819,user_11104,INTERESTED_IN,topic_819
423,0,75,1332,user_11008,INTERESTED_IN,topic_1332
424,0,75,9003,user_4396,INTERESTED_IN,topic_9003
425,0,75,13506,user_4396,INTERESTED_IN,topic_13506
426,0,75,9851,user_3600,INTERESTED_IN,topic_9851
427,0,75,5753,user_1250,INTERESTED_IN,topic_5753
428,0,75,3031,user_12831,INTERESTED_IN,topic_3031
429,0,75,13398,user_8259,INTERESTED_IN,topic_13398
430,0,75,3056,user_6338,INTERESTED_IN,topic_3056
431,0,75,9851,user_7649,INTERESTED_IN,topic_9851
432,0,75,9003,user_12798,INTERESTED_IN,topic_9003
433,0,75,819,user_6479,INTERESTED_IN,topic_819
434,0,75,268,user_1491,INTERESTED_IN,topic_268
435,0,75,6981,user_1584,INTERESTED_IN,topic_6981
436,0,75,2747,user_4521,INTERESTED_IN,topic_2747
437,0,75,819,user_13361,INTERESTED_IN,topic_819
438,0,75,6759,user_13554,INTERESTED_IN,topic_6759
439,0,75,5691,user_9269,INTERESTED_IN,topic_5691
440,0,75,11898,user_14503,INTERESTED_IN,topic_11898
441,0,75,3031,user_12209,INTERESTED_IN,topic_3031
442,0,75,1111,user_6454,INTERESTED_IN,topic_1111
443,0,75,9851,user_2566,INTERESTED_IN,topic_9851
444,0,75,10580,user_7976,INTERESTED_IN,topic_10580
445,0,75,2747,user_7819,INTERESTED_IN,topic_2747
446,0,75,2029,user_6811,INTERESTED_IN,topic_2029
447,0,75,268,user_3662,INTERESTED_IN,topic_268
448,0,75,2381,user_2832,INTERESTED_IN,topic_2381
449,0,75,9034,user_10001,INTERESTED_IN,topic_9034
450,0,75,11898,user_8251,INTERESTED_IN,topic_11898
451,0,75,823,user_5956,INTERESTED_IN,topic_823
452,0,75,2029,user_10319,INTERESTED_IN,topic_2029
453,0,75,7124,user_8416,INTERESTED_IN,topic_7124
454,0,75,10060,user_10372,INTERESTED_IN,topic_10060
455,0,75,4617,user_10665,INTERESTED_IN,topic_4617
456,0,75,6902,user_2471,INTERESTED_IN,topic_6902
457,0,75,9034,user_10942,INTERESTED_IN,topic_9034
458,0,75,7124,user_3565,INTERESTED_IN,topic_7124
459,0,75,5696,user_12415,INTERESTED_IN,topic_5696
460,0,75,6981,user_5193,INTERESTED_IN,topic_6981
461,0,75,9034,user_828,INTERESTED_IN,topic_9034
462,0,75,9034,user_9519,INTERESTED_IN,topic_9034
463,0,75,13506,user_10909,INTERESTED_IN,topic_13506
464,0,75,2414,user_4359,INTERESTED_IN,topic_2414
465,0,75,4029,user_8023,INTERESTED_IN,topic_4029
466,0,75,5913,user_1319,INTERESTED_IN,topic_5913
